Student_ID,Name,Gender,Age,Department,Attendance_Percentage,Study_Hours,Sleep_Hours,Internet_Usage_Hours,Previous_Grades,Family_Income,Parent_Education,Final_Exam_Marks,Result
STU0650,Mary Taylor,Female,19,Electrical Engineering,61.4,2.5,6.0,3.8,95.9,High,Master's Degree,49.5,Fail
STU0651,John Hernandez,Male,19,Computer Science,66.1,4.2,8.4,2.8,83.9,Low,High School,46.1,Fail
STU0652,Sarah Miller,Female,20,Electrical Engineering,75.4,6.1,8.2,8.0,81.3,Medium,Master's Degree,56.7,Pass
STU0653,Kimberly Taylor,Female,19,Information Technology,86.2,4.9,4.1,3.7,93.2,Medium,Bachelor's Degree,62.5,Pass
STU0654,Patricia Garcia,Female,20,Business Administration,75.4,5.5,6.7,3.5,90.6,Medium,Associate's Degree,66.7,Pass
STU0655,Anthony Garcia,Male,21,Computer Science,76.1,3.8,7.7,6.3,78.2,Low,High School,50.8,Pass
STU0656,John Smith,Male,20,Information Technology,89.6,1.5,6.4,1.5,79.8,Low,Associate's Degree,38.1,Fail
STU0657,Charles Jones,Male,22,Information Technology,76.4,8.2,5.7,3.3,80.2,Medium,Associate's Degree,63.7,Pass
STU0658,John Thomas,Male,18,Computer Science,95.3,3.9,9.5,2.1,85.6,Medium,High School,57.3,Pass
STU0659,Patricia Martinez,Female,21,Information Technology,93.7,5.6,7.1,4.5,88.8,Medium,High School,67.7,Pass
STU0660,Patricia Thomas,Female,21,Computer Science,82.2,6.5,7.2,2.8,77.3,Low,Associate's Degree,51.0,Pass
STU0661,Donald Jackson,Male,22,Computer Science,89.5,5.7,5.4,4.4,74.5,Medium,Bachelor's Degree,61.7,Pass
STU0662,Susan Lopez,Female,20,Mechanical Engineering,88.2,3.4,6.3,4.3,69.0,Medium,Master's Degree,45.7,Fail
STU0663,Margaret Davis,Female,18,Electrical Engineering,79.5,7.6,5.9,4.7,90.2,Medium,High School,63.9,Pass
STU0664,David Martinez,Male,20,Information Technology,90.6,6.1,8.3,4.3,85.8,Medium,Associate's Degree,71.2,Pass
STU0665,Robert Jackson,Male,19,Information Technology,92.1,5.4,7.6,3.2,84.5,Low,Associate's Degree,67.3,Pass
STU0666,Steven Miller,Male,20,Mechanical Engineering,72.5,5.4,6.3,1.4,87.0,Low,Bachelor's Degree,64.4,Pass
STU0667,Joshua Brown,Male,21,Mechanical Engineering,83.5,8.7,7.7,5.0,79.0,Low,Master's Degree,66.6,Pass
STU0668,Anthony Martin,Male,18,Mechanical Engineering,83.4,3.4,6.7,5.6,70.9,Medium,Bachelor's Degree,45.7,Fail
STU0669,Mark Davis,Male,20,Business Administration,90.5,5.9,7.3,2.1,88.1,Low,Master's Degree,65.7,Pass
STU0670,Mark Martin,Male,18,Business Administration,77.6,3.8,7.3,4.6,63.9,Medium,Bachelor's Degree,48.5,Fail
STU0671,Anthony Rodriguez,Male,18,Business Administration,76.0,1.0,7.5,1.7,75.0,Medium,Bachelor's Degree,46.0,Fail
STU0672,Jessica Taylor,Female,19,Computer Science,83.7,1.0,7.4,3.8,100.0,Medium,Associate's Degree,58.7,Pass
STU0673,John Williams,Male,19,Information Technology,93.8,2.8,7.5,4.1,68.9,Medium,Master's Degree,49.7,Fail
STU0674,Jessica Lopez,Female,21,Electrical Engineering,70.0,3.6,8.5,2.9,75.5,Low,Master's Degree,45.4,Fail
STU0675,James Martinez,Male,22,Computer Science,71.8,9.8,7.8,3.6,66.3,Medium,Bachelor's Degree,77.0,Pass
STU0676,Michelle Williams,Female,18,Information Technology,76.8,6.5,6.6,4.8,82.0,High,Master's Degree,62.2,Pass
STU0677,David Miller,Male,22,Information Technology,78.6,6.7,6.9,3.3,100.0,Medium,High School,71.6,Pass
STU0678,Joshua Moore,Male,21,Mechanical Engineering,64.3,3.6,8.5,2.5,83.6,Medium,Master's Degree,52.7,Pass
STU0679,Lisa Jackson,Female,18,Mechanical Engineering,97.0,5.1,7.1,1.7,79.5,High,High School,66.0,Pass
STU0680,Elizabeth Jackson,Female,18,Computer Science,80.7,10.0,6.6,2.9,100.0,Medium,Associate's Degree,77.4,Pass
STU0681,Lisa Lopez,Female,22,Mechanical Engineering,79.2,2.3,6.2,1.7,62.2,Medium,High School,39.1,Fail
STU0682,Charles Davis,Male,20,Information Technology,98.2,6.0,7.3,2.9,91.5,Medium,PhD,73.4,Pass
STU0683,Thomas Brown,Male,19,Mechanical Engineering,89.2,8.5,6.0,2.8,89.2,Low,Master's Degree,67.0,Pass
STU0684,Elizabeth Davis,Female,20,Business Administration,76.6,7.1,8.5,4.7,82.5,Medium,Master's Degree,69.4,Pass
STU0685,Sarah Anderson,Female,22,Mechanical Engineering,83.6,9.0,5.8,3.6,96.4,Medium,Master's Degree,66.6,Pass
STU0686,Margaret Thomas,Female,19,Information Technology,81.6,5.5,8.8,7.3,72.0,Medium,Bachelor's Degree,52.1,Pass
STU0687,Sandra Davis,Female,20,Computer Science,96.5,6.3,6.7,1.0,90.2,Medium,Master's Degree,75.7,Pass
STU0688,Paul Martinez,Male,19,Electrical Engineering,80.3,5.2,5.7,4.0,85.1,Medium,PhD,66.3,Pass
STU0689,Michelle Garcia,Female,18,Mechanical Engineering,67.6,6.2,7.2,2.8,73.9,Medium,Bachelor's Degree,65.4,Pass
STU0690,Daniel Johnson,Male,20,Information Technology,63.2,3.0,5.9,2.1,97.6,High,High School,60.3,Pass
STU0691,Richard Thomas,Male,19,Electrical Engineering,96.8,6.7,7.0,3.5,85.7,Medium,Bachelor's Degree,79.0,Pass
STU0692,Robert Gonzalez,Male,19,Electrical Engineering,74.1,5.6,6.3,3.3,81.4,High,PhD,66.9,Pass
STU0693,Jennifer Moore,Female,19,Business Administration,88.7,5.1,8.1,5.1,74.1,Low,Master's Degree,63.5,Pass
STU0694,Christopher Davis,Male,20,Electrical Engineering,82.7,8.8,7.2,3.6,86.3,Medium,Master's Degree,79.0,Pass
STU0695,David Smith,Male,21,Information Technology,77.8,4.4,5.6,2.5,100.0,Low,Master's Degree,63.3,Pass
STU0696,Mary Davis,Female,20,Information Technology,79.4,7.7,6.3,4.0,83.6,Low,Master's Degree,64.1,Pass
STU0697,William Thomas,Male,22,Mechanical Engineering,97.8,7.9,7.8,3.2,94.3,High,Bachelor's Degree,85.1,Pass
STU0698,Lisa Jones,Female,20,Mechanical Engineering,67.5,6.9,8.5,1.8,92.9,High,Bachelor's Degree,67.8,Pass
STU0699,Michael Garcia,Male,19,Mechanical Engineering,78.1,2.9,6.9,3.1,78.4,Low,Associate's Degree,45.2,Fail
STU0700,Sandra Jackson,Female,18,Electrical Engineering,91.1,5.8,5.7,3.8,81.5,Low,Bachelor's Degree,61.5,Pass
STU0701,Sarah Lopez,Female,20,Electrical Engineering,69.2,9.3,8.3,3.6,91.3,Low,Bachelor's Degree,82.5,Pass
STU0702,Christopher Wilson,Male,20,Business Administration,95.2,1.0,7.8,4.0,78.1,High,Master's Degree,55.9,Pass
STU0703,Donald Smith,Male,19,Mechanical Engineering,90.9,4.6,8.6,2.7,80.8,Low,Bachelor's Degree,56.9,Pass
STU0704,Matthew Gonzalez,Male,18,Computer Science,84.7,7.6,7.3,4.0,96.2,Low,High School,64.8,Pass
STU0705,John Brown,Male,18,Business Administration,77.0,4.7,6.4,3.7,81.5,Low,High School,54.1,Pass
STU0706,Barbara Jones,Female,22,Computer Science,67.9,6.8,7.6,3.7,95.5,Medium,Bachelor's Degree,67.4,Pass
STU0707,Robert Smith,Male,20,Electrical Engineering,89.1,8.1,7.4,3.5,87.2,High,Bachelor's Degree,81.0,Pass
STU0708,Linda Martin,Female,18,Business Administration,100.0,5.5,6.3,6.8,73.4,Low,Associate's Degree,59.0,Pass
STU0709,John Jones,Male,18,Business Administration,83.5,6.1,7.2,5.2,50.6,Medium,High School,55.9,Pass
STU0710,Jennifer Rodriguez,Female,21,Information Technology,63.7,5.2,6.8,3.9,62.4,Low,Bachelor's Degree,50.5,Pass
STU0711,Michelle Garcia,Female,21,Electrical Engineering,86.6,5.7,7.9,2.3,68.2,Medium,High School,50.2,Pass
STU0712,Emily Garcia,Female,18,Electrical Engineering,90.6,9.6,7.6,3.1,92.8,Medium,Associate's Degree,73.3,Pass
STU0713,Andrew Lopez,Male,22,Business Administration,72.8,4.9,5.7,5.9,72.1,Low,Associate's Degree,48.6,Fail
STU0714,Christopher Johnson,Male,18,Electrical Engineering,75.5,4.2,5.6,2.7,61.6,Low,Bachelor's Degree,43.5,Fail
STU0715,Mark Lopez,Male,19,Business Administration,74.5,7.3,6.9,3.3,83.6,High,Bachelor's Degree,72.2,Pass
STU0716,Nancy Rodriguez,Female,20,Information Technology,76.7,3.1,7.0,3.2,69.4,Low,Associate's Degree,52.1,Pass
STU0717,Patricia Williams,Female,22,Business Administration,80.3,3.6,7.9,4.1,86.0,Medium,Master's Degree,55.6,Pass
STU0718,Nancy Thomas,Female,19,Electrical Engineering,73.4,3.7,7.6,2.8,84.8,Medium,Associate's Degree,60.8,Pass
STU0719,James Williams,Male,22,Electrical Engineering,69.6,4.4,8.8,3.8,86.2,Low,High School,44.8,Fail
STU0720,Michelle Johnson,Female,19,Business Administration,83.7,4.5,6.4,2.9,57.4,Medium,High School,53.4,Pass
STU0721,Sarah Jackson,Female,20,Business Administration,80.2,6.5,6.4,5.5,85.3,High,Associate's Degree,68.9,Pass
STU0722,Mark Moore,Male,20,Business Administration,77.6,4.2,5.8,2.5,80.5,Medium,High School,42.2,Fail
STU0723,Christopher Thomas,Male,21,Mechanical Engineering,82.8,6.6,7.9,5.0,73.1,Low,High School,53.8,Pass
STU0724,Kimberly Jones,Female,19,Electrical Engineering,66.8,6.9,7.0,2.6,61.9,Medium,Bachelor's Degree,66.5,Pass
STU0725,Nancy Hernandez,Female,21,Electrical Engineering,84.6,3.6,4.8,2.2,80.9,Medium,Bachelor's Degree,60.2,Pass
STU0726,Margaret Williams,Female,19,Mechanical Engineering,77.8,6.9,7.2,2.4,95.6,Medium,Bachelor's Degree,75.1,Pass
STU0727,James Martin,Male,21,Business Administration,84.4,7.1,7.3,1.0,60.4,Medium,Bachelor's Degree,64.9,Pass
STU0728,Ashley Johnson,Female,20,Information Technology,86.0,1.1,6.8,4.2,70.9,Low,High School,37.5,Fail
STU0729,John Williams,Male,22,Business Administration,93.3,5.6,7.4,1.8,87.0,Medium,Master's Degree,73.4,Pass
STU0730,Joseph Anderson,Male,21,Business Administration,83.0,3.9,5.5,3.0,93.4,Medium,High School,52.9,Pass
STU0731,Richard Garcia,Male,19,Mechanical Engineering,92.7,7.9,9.0,4.6,85.3,Medium,Bachelor's Degree,77.7,Pass
STU0732,Sarah Martin,Female,19,Electrical Engineering,78.8,3.9,7.5,4.6,100.0,Medium,High School,61.9,Pass
STU0733,Mary Davis,Female,20,Business Administration,79.3,2.1,4.9,1.4,61.5,Low,Master's Degree,32.7,Fail
STU0734,Jennifer Brown,Female,19,Electrical Engineering,81.1,4.9,7.0,4.0,62.9,Medium,Bachelor's Degree,56.5,Pass
STU0735,Mark Garcia,Male,18,Computer Science,89.7,3.0,7.5,5.2,92.2,High,High School,59.4,Pass
STU0736,Margaret Williams,Female,22,Electrical Engineering,88.3,6.9,5.7,2.5,63.0,Medium,Bachelor's Degree,58.0,Pass
STU0737,Anthony Martin,Male,21,Information Technology,83.4,3.2,7.6,4.3,86.0,Medium,High School,62.2,Pass
STU0738,Sandra Brown,Female,22,Information Technology,69.7,5.0,9.0,1.8,78.5,Medium,Bachelor's Degree,55.3,Pass
STU0739,Daniel Taylor,Male,20,Business Administration,88.1,8.4,7.1,4.1,79.3,High,Bachelor's Degree,64.1,Pass
STU0740,Richard Rodriguez,Male,21,Electrical Engineering,73.4,7.4,7.5,3.7,80.6,High,High School,65.4,Pass
STU0741,Robert Gonzalez,Male,21,Business Administration,72.8,6.1,7.3,4.5,70.3,Medium,Associate's Degree,61.4,Pass
STU0742,Mark Moore,Male,18,Mechanical Engineering,70.6,4.7,8.2,4.4,78.0,Low,High School,42.8,Fail
STU0743,Donna Smith,Female,20,Information Technology,81.2,5.8,6.9,1.5,84.3,High,Bachelor's Degree,72.7,Pass
STU0744,Barbara Johnson,Female,19,Business Administration,94.1,6.5,5.7,3.7,82.8,Medium,Associate's Degree,58.9,Pass
STU0745,Anthony Garcia,Male,18,Mechanical Engineering,72.3,2.8,8.1,5.7,73.4,Medium,Bachelor's Degree,52.9,Pass
STU0746,Sandra Brown,Female,18,Business Administration,98.8,6.9,5.8,1.0,90.6,High,PhD,76.9,Pass
STU0747,Joseph Williams,Male,22,Electrical Engineering,91.1,2.6,9.2,5.0,98.4,Medium,Associate's Degree,52.8,Pass
STU0748,Donna Wilson,Female,22,Electrical Engineering,67.4,6.3,7.7,5.9,80.0,Low,PhD,59.3,Pass
STU0749,Michelle Taylor,Female,22,Electrical Engineering,78.2,2.6,6.3,1.3,88.0,High,Bachelor's Degree,58.8,Pass
STU0750,Jessica Wilson,Female,18,Electrical Engineering,71.6,9.3,8.3,2.5,77.2,Medium,High School,76.4,Pass
STU0751,David Thomas,Male,19,Computer Science,88.6,6.7,7.0,4.3,73.0,Medium,Associate's Degree,62.8,Pass
STU0752,Donna Wilson,Female,21,Mechanical Engineering,72.1,1.6,6.7,2.2,82.3,Low,Bachelor's Degree,43.3,Fail
STU0753,Donna Williams,Female,22,Mechanical Engineering,65.8,5.0,6.2,5.5,78.5,Medium,Associate's Degree,47.6,Fail
STU0754,Charles Jackson,Male,19,Electrical Engineering,78.7,3.9,4.7,5.1,92.8,Low,High School,38.1,Fail
STU0755,Thomas Martin,Male,20,Computer Science,93.7,3.6,7.7,1.4,96.6,Medium,High School,59.3,Pass
STU0756,Betty Miller,Female,22,Electrical Engineering,80.1,5.3,5.0,2.4,91.8,Medium,Bachelor's Degree,54.0,Pass
STU0757,Sandra Rodriguez,Female,21,Computer Science,86.0,3.0,6.0,4.7,89.7,High,Bachelor's Degree,47.9,Fail
STU0758,Donna Anderson,Female,20,Electrical Engineering,86.4,6.7,7.5,4.6,51.7,Medium,Bachelor's Degree,57.5,Pass
STU0759,Michelle Wilson,Female,20,Information Technology,66.9,6.6,6.4,6.8,87.4,Medium,High School,54.6,Pass
STU0760,Barbara Brown,Female,21,Information Technology,73.0,5.8,7.2,2.2,91.5,Medium,Master's Degree,74.6,Pass
STU0761,Joseph Taylor,Male,22,Business Administration,82.1,5.0,5.5,5.7,70.6,Medium,PhD,51.6,Pass
STU0762,Thomas Smith,Male,18,Electrical Engineering,76.4,6.5,6.6,2.1,84.3,Low,High School,61.4,Pass
STU0763,Joshua Wilson,Male,21,Mechanical Engineering,99.0,6.7,7.2,4.3,77.5,High,High School,71.7,Pass
STU0764,Lisa Williams,Female,21,Business Administration,69.7,6.0,5.9,4.8,92.9,Medium,Master's Degree,70.2,Pass
STU0765,Thomas Wilson,Male,21,Information Technology,72.9,2.1,9.0,1.0,68.9,Low,Master's Degree,40.5,Fail
STU0766,Sarah Brown,Female,20,Electrical Engineering,84.9,3.3,6.2,4.9,73.8,Low,Bachelor's Degree,53.5,Pass
STU0767,Linda Davis,Female,19,Business Administration,75.7,4.4,8.7,5.6,77.0,Medium,Master's Degree,57.3,Pass
STU0768,Patricia Rodriguez,Female,18,Electrical Engineering,53.1,1.8,6.8,5.1,97.6,Low,Bachelor's Degree,49.1,Fail
STU0769,Anthony Rodriguez,Male,22,Information Technology,100.0,5.5,5.1,6.6,96.6,Low,High School,70.7,Pass
STU0770,Ashley Taylor,Female,22,Business Administration,71.3,8.1,5.6,4.9,100.0,Medium,Bachelor's Degree,70.4,Pass
STU0771,Donald Lopez,Male,19,Information Technology,87.6,7.8,7.2,2.7,69.4,High,Bachelor's Degree,72.2,Pass
STU0772,Jennifer Hernandez,Female,21,Computer Science,69.5,6.6,8.2,5.4,70.7,Medium,PhD,60.0,Pass
STU0773,Anthony Moore,Male,18,Information Technology,73.4,6.6,9.1,2.6,97.3,Low,High School,67.9,Pass
STU0774,William Thomas,Male,22,Electrical Engineering,65.8,9.9,7.2,3.6,69.1,Low,Bachelor's Degree,79.8,Pass
STU0775,Michelle Jones,Female,22,Mechanical Engineering,74.6,6.9,5.6,4.7,77.8,Medium,Bachelor's Degree,63.6,Pass
STU0776,Robert Lopez,Male,21,Information Technology,75.6,7.0,7.3,4.2,100.0,Low,Associate's Degree,59.7,Pass
STU0777,James Rodriguez,Male,19,Mechanical Engineering,80.7,1.8,6.0,5.5,69.6,Medium,Associate's Degree,34.9,Fail
STU0778,Sarah Brown,Female,18,Computer Science,78.3,7.9,7.5,7.2,68.0,Low,Master's Degree,69.2,Pass
STU0779,Jennifer Taylor,Female,19,Business Administration,67.6,5.9,5.9,1.8,82.7,High,Associate's Degree,53.9,Pass
STU0780,Patricia Smith,Female,19,Business Administration,76.8,4.8,4.5,3.0,64.5,Medium,Bachelor's Degree,43.6,Fail
STU0781,Jessica Gonzalez,Female,18,Mechanical Engineering,96.5,4.3,8.6,4.0,97.0,Low,Master's Degree,61.2,Pass
STU0782,Margaret Davis,Female,18,Business Administration,95.3,3.8,6.7,2.8,74.9,High,High School,55.6,Pass
STU0783,Daniel Lopez,Male,22,Information Technology,86.6,7.8,7.1,3.4,76.4,Low,PhD,72.3,Pass
STU0784,Anthony Anderson,Male,22,Mechanical Engineering,88.6,4.9,8.2,4.7,84.5,Medium,Bachelor's Degree,52.3,Pass
STU0785,Mark Rodriguez,Male,18,Electrical Engineering,100.0,3.9,9.3,4.5,80.6,High,Bachelor's Degree,52.5,Pass
STU0786,Donna Martin,Female,20,Information Technology,87.7,3.3,7.9,3.9,84.6,Medium,Associate's Degree,47.6,Fail
STU0787,Jessica Jackson,Female,22,Information Technology,88.4,5.4,7.1,3.7,90.0,Medium,PhD,63.7,Pass
STU0788,David Martin,Male,20,Information Technology,66.4,4.2,7.6,3.2,77.8,Medium,High School,49.8,Fail
STU0789,Andrew Brown,Male,18,Electrical Engineering,70.9,3.7,6.6,5.6,68.5,Low,Associate's Degree,42.6,Fail
STU0790,Susan Brown,Female,22,Computer Science,81.7,2.0,7.0,6.0,87.0,Low,Associate's Degree,50.7,Pass
STU0791,Daniel Gonzalez,Male,19,Business Administration,73.9,7.1,7.2,5.0,77.7,Medium,Associate's Degree,65.0,Pass
STU0792,Jennifer Lopez,Female,18,Mechanical Engineering,72.0,4.7,6.1,1.8,72.7,Medium,Bachelor's Degree,49.6,Fail
STU0793,Patricia Johnson,Female,21,Computer Science,73.2,2.6,7.0,3.1,80.5,Low,PhD,51.9,Pass
STU0794,Sarah Smith,Female,20,Mechanical Engineering,67.8,4.4,7.4,3.8,61.2,Low,Master's Degree,52.9,Pass
STU0795,Joseph Garcia,Male,18,Business Administration,74.1,6.2,7.6,2.1,87.5,High,Associate's Degree,66.4,Pass
STU0796,Barbara Moore,Female,18,Electrical Engineering,85.4,5.1,7.5,3.6,85.9,High,Associate's Degree,63.9,Pass
STU0797,Kimberly Lopez,Female,22,Information Technology,100.0,5.4,5.4,3.5,97.7,Medium,Bachelor's Degree,63.4,Pass
STU0798,Barbara Davis,Female,22,Information Technology,90.0,5.1,8.5,5.1,79.6,High,High School,55.1,Pass
STU0799,Donna Martinez,Female,22,Electrical Engineering,88.4,2.2,8.4,2.8,94.1,Medium,Master's Degree,61.5,Pass
STU0800,Mary Gonzalez,Female,21,Computer Science,65.8,7.1,6.9,5.2,88.7,Low,Master's Degree,64.2,Pass
STU0801,Kimberly Williams,Female,22,Computer Science,83.2,1.2,7.5,2.1,78.7,Low,Master's Degree,57.3,Pass
STU0802,Joseph Wilson,Male,18,Mechanical Engineering,81.3,6.0,6.7,2.3,100.0,Low,Associate's Degree,61.8,Pass
STU0803,Jennifer Thomas,Female,22,Electrical Engineering,84.9,6.4,7.9,2.9,86.4,High,Bachelor's Degree,75.2,Pass
STU0804,Betty Martin,Female,19,Computer Science,78.4,4.5,6.0,3.6,77.0,Medium,High School,51.7,Pass
STU0805,Steven Gonzalez,Male,22,Electrical Engineering,98.6,5.8,8.6,1.0,88.0,Medium,Associate's Degree,67.1,Pass
STU0806,Barbara Taylor,Female,21,Business Administration,82.5,4.4,7.8,4.2,77.3,Low,Bachelor's Degree,52.1,Pass
STU0807,Sandra Taylor,Female,19,Information Technology,83.5,5.8,7.9,6.1,88.2,Medium,Master's Degree,70.0,Pass
STU0808,Jessica Hernandez,Female,18,Information Technology,62.4,7.2,6.9,4.5,96.2,Medium,Master's Degree,72.4,Pass
STU0809,Joshua Smith,Male,18,Information Technology,80.9,3.3,5.3,3.2,81.0,High,PhD,58.0,Pass
STU0810,Richard Taylor,Male,20,Electrical Engineering,93.5,6.5,8.1,1.9,87.7,Low,Master's Degree,72.5,Pass
STU0811,Karen Hernandez,Female,19,Electrical Engineering,87.6,8.7,5.3,1.0,96.6,Medium,High School,73.3,Pass
STU0812,Sarah Rodriguez,Female,20,Mechanical Engineering,60.4,5.6,8.1,1.0,92.7,Low,Bachelor's Degree,50.9,Pass
STU0813,William Taylor,Male,19,Information Technology,77.5,3.9,6.1,3.3,76.8,Medium,High School,48.2,Fail
STU0814,Sarah Taylor,Female,19,Mechanical Engineering,99.3,10.0,5.1,6.7,93.6,Medium,Associate's Degree,76.9,Pass
STU0815,Donna Miller,Female,21,Information Technology,80.5,5.2,7.0,1.0,91.3,Low,Bachelor's Degree,72.3,Pass
STU0816,Sarah Miller,Female,20,Mechanical Engineering,85.2,5.5,8.4,4.6,87.7,Medium,Bachelor's Degree,66.9,Pass
STU0817,Betty Hernandez,Female,21,Mechanical Engineering,98.2,5.6,5.8,2.5,67.8,Low,Bachelor's Degree,57.4,Pass
STU0818,Anthony Jackson,Male,19,Business Administration,80.5,6.0,8.9,3.0,94.1,High,High School,67.4,Pass
STU0819,Christopher Gonzalez,Male,18,Mechanical Engineering,89.9,4.3,7.8,2.1,88.9,Low,High School,51.7,Pass
STU0820,Anthony Gonzalez,Male,19,Electrical Engineering,86.1,5.4,7.2,1.4,90.3,Medium,High School,60.5,Pass
STU0821,Mary Davis,Female,21,Mechanical Engineering,88.3,7.1,6.5,3.7,74.8,High,High School,63.1,Pass
STU0822,Daniel Jackson,Male,20,Information Technology,85.8,4.2,6.6,3.9,84.4,Medium,High School,56.4,Pass
STU0823,Daniel Davis,Male,20,Mechanical Engineering,76.5,4.1,7.5,4.5,89.8,Medium,Bachelor's Degree,57.5,Pass
STU0824,Joseph Gonzalez,Male,21,Computer Science,77.5,4.4,8.0,1.0,73.1,Medium,Master's Degree,55.1,Pass
STU0825,Nancy Thomas,Female,20,Information Technology,73.5,2.6,6.3,4.8,72.9,Low,Associate's Degree,34.3,Fail
STU0826,Mary Gonzalez,Female,22,Computer Science,65.6,3.5,6.0,4.8,87.6,Medium,Bachelor's Degree,50.3,Pass
STU0827,Richard Jones,Male,18,Information Technology,94.4,3.4,6.7,4.1,76.6,Medium,High School,52.1,Pass
STU0828,Joseph Wilson,Male,18,Electrical Engineering,82.1,5.0,8.7,2.9,81.2,High,PhD,68.1,Pass
STU0829,Betty Anderson,Female,18,Electrical Engineering,93.9,6.8,5.5,4.0,76.9,High,Associate's Degree,61.7,Pass
STU0830,Steven Anderson,Male,20,Electrical Engineering,97.7,8.2,8.4,3.3,100.0,Medium,Master's Degree,85.1,Pass
STU0831,Joshua Moore,Male,20,Computer Science,82.5,5.1,7.1,5.0,88.7,Medium,Master's Degree,59.8,Pass
STU0832,Paul Johnson,Male,19,Business Administration,68.9,6.0,5.0,3.0,80.0,High,Master's Degree,59.4,Pass
STU0833,Michael Smith,Male,19,Information Technology,80.0,5.5,6.4,3.7,79.2,Medium,High School,56.9,Pass
STU0834,Michael Moore,Male,18,Electrical Engineering,75.3,1.0,7.7,1.0,65.2,Low,Bachelor's Degree,36.9,Fail
STU0835,Elizabeth Jackson,Female,22,Information Technology,62.2,2.5,9.2,4.0,76.2,Medium,High School,29.9,Fail
STU0836,Mark Davis,Male,19,Computer Science,77.0,6.7,5.4,2.4,91.2,High,High School,57.0,Pass
STU0837,Michelle Taylor,Female,19,Business Administration,81.3,6.9,4.0,4.3,77.4,Medium,High School,54.8,Pass
STU0838,James Lopez,Male,20,Computer Science,75.6,6.8,5.4,4.7,85.6,Medium,Master's Degree,67.0,Pass
STU0839,Donna Anderson,Female,22,Information Technology,74.3,4.6,8.4,2.6,78.0,Medium,Master's Degree,56.1,Pass
STU0840,Sarah Miller,Female,18,Business Administration,69.2,1.0,4.8,3.5,90.4,High,High School,43.0,Fail
STU0841,John Rodriguez,Male,19,Business Administration,84.0,2.7,8.8,3.8,74.5,Medium,Bachelor's Degree,47.0,Fail
STU0842,Karen Johnson,Female,22,Computer Science,100.0,3.1,8.5,4.1,91.5,Medium,PhD,68.0,Pass
STU0843,Andrew Hernandez,Male,22,Electrical Engineering,94.8,6.4,7.2,4.7,100.0,Low,Bachelor's Degree,73.7,Pass
STU0844,Betty Martinez,Female,18,Information Technology,88.5,4.2,6.2,4.5,79.5,Low,Associate's Degree,48.0,Fail
STU0845,Anthony Moore,Male,22,Mechanical Engineering,88.8,8.7,7.1,2.9,82.9,Medium,Bachelor's Degree,78.8,Pass
STU0846,Andrew Rodriguez,Male,22,Mechanical Engineering,80.7,8.2,7.7,5.9,96.2,High,Bachelor's Degree,80.6,Pass
STU0847,Richard Williams,Male,22,Computer Science,64.0,8.7,7.6,4.6,67.2,Medium,Bachelor's Degree,72.8,Pass
STU0848,Michelle Garcia,Female,19,Information Technology,78.3,3.0,9.1,5.6,84.7,Low,Bachelor's Degree,53.8,Pass
STU0849,Patricia Garcia,Female,18,Information Technology,72.3,6.1,6.7,4.0,67.4,Medium,Associate's Degree,53.6,Pass
STU0850,Jennifer Thomas,Female,22,Computer Science,83.5,3.9,5.4,4.1,94.4,Low,Associate's Degree,50.2,Pass
STU0851,Joseph Johnson,Male,22,Information Technology,94.3,5.7,5.2,3.3,83.5,Low,Associate's Degree,65.1,Pass
STU0852,Kimberly Rodriguez,Female,19,Electrical Engineering,100.0,3.2,5.0,2.8,82.9,Medium,High School,53.3,Pass
STU0853,Daniel Williams,Male,18,Computer Science,82.6,7.7,7.2,5.0,79.4,High,Bachelor's Degree,71.3,Pass
STU0854,Lisa Smith,Female,20,Electrical Engineering,65.3,3.3,6.7,3.9,62.9,Low,High School,26.0,Fail
STU0855,Matthew Anderson,Male,19,Information Technology,82.6,1.0,7.0,3.3,91.2,Medium,Master's Degree,48.4,Fail
STU0856,William Taylor,Male,18,Computer Science,82.9,9.5,6.4,2.0,87.1,Low,Associate's Degree,68.6,Pass
STU0857,David Hernandez,Male,22,Information Technology,88.8,6.0,5.7,5.8,100.0,Low,Bachelor's Degree,64.1,Pass
STU0858,Paul Brown,Male,18,Computer Science,81.8,2.6,7.7,3.7,72.3,Low,PhD,53.6,Pass
STU0859,Jennifer Gonzalez,Female,18,Information Technology,82.7,4.6,4.0,1.7,76.5,Medium,Master's Degree,56.8,Pass
STU0860,Thomas Garcia,Male,18,Electrical Engineering,75.7,3.7,6.0,3.6,71.8,Low,PhD,57.0,Pass
STU0861,Nancy Johnson,Female,20,Electrical Engineering,78.9,5.0,7.9,3.2,81.1,Medium,Bachelor's Degree,64.7,Pass
STU0862,Robert Williams,Male,18,Information Technology,87.1,6.8,5.9,3.1,100.0,Low,High School,58.5,Pass
STU0863,Nancy Anderson,Female,20,Computer Science,61.9,6.4,7.5,4.4,92.1,Low,Master's Degree,69.1,Pass
STU0864,Thomas Davis,Male,22,Mechanical Engineering,78.8,5.6,6.0,3.2,68.5,Low,Master's Degree,62.6,Pass
STU0865,Christopher Thomas,Male,20,Electrical Engineering,88.9,5.0,6.5,3.0,96.4,High,Master's Degree,79.9,Pass
STU0866,Linda Smith,Female,22,Electrical Engineering,98.4,7.4,7.7,5.5,95.5,Medium,Bachelor's Degree,71.6,Pass
